customerid,recency,frequency,monetary,avg_order_value,monetary_per_day,is_high_value,cluster
13871,22.0,17,14289.099999999951,840.5352941176442,621.2652173913023,1,0
13872,526.0,3,919.5700000000002,306.52333333333337,1.744914611005693,0,1
13873,119.0,8,1428.52,178.565,11.904333333333334,0,1
13874,357.0,7,2589.5999999999995,369.94285714285706,7.233519553072624,0,1
13875,53.0,14,6601.159999999999,471.5114285714285,122.24370370370369,1,0
13876,63.0,1,245.4,245.4,3.834375,0,1
13877,85.0,3,566.92,188.97333333333333,6.5920930232558135,0,1
13878,54.0,4,3688.4700000000007,922.1175000000002,67.06309090909092,1,0
13879,645.0,1,395.50000000000006,395.50000000000006,0.6122291021671827,0,1
13880,20.0,17,7513.6299999999865,441.97823529411687,357.7919047619041,1,0
13881,3.0,43,62338.61999999999,1449.7353488372091,15584.654999999997,1,-1
13882,2.0,5,2382.2599999999993,476.4519999999999,794.0866666666665,0,1
13883,10.0,15,9234.500000000005,615.6333333333337,839.5000000000005,1,0
13884,6.0,10,2612.6299999999997,261.263,373.2328571428571,0,1
13885,188.0,2,1013.5999999999999,506.79999999999995,5.362962962962962,0,1
13886,70.0,1,487.11999999999995,487.11999999999995,6.860845070422535,0,1
13887,203.0,1,699.1,699.1,3.4269607843137257,0,1
13888,119.0,7,2597.260000000002,371.0371428571431,21.64383333333335,0,1
13889,92.0,6,2408.1300000000006,401.3550000000001,25.893870967741943,0,1
13890,0.0,14,4811.190000000001,343.65642857142865,4811.190000000001,1,0
13891,377.0,3,859.21,286.40333333333336,2.273042328042328,0,1
13892,26.0,6,1900.6200000000003,316.77000000000004,70.39333333333335,0,1
13893,297.0,1,1642.2,1642.2,5.510738255033557,0,1
13894,23.0,3,1129.2400000000005,376.41333333333347,47.051666666666684,0,1
13895,27.0,6,6601.59,1100.265,235.77107142857145,1,0
13896,625.0,1,388.55000000000007,388.55000000000007,0.6206869009584666,0,1
13897,49.0,3,1471.8799999999997,490.62666666666655,29.437599999999993,0,1
13898,325.0,2,842.3299999999996,421.1649999999998,2.5838343558282197,0,1
13899,15.0,2,777.0400000000001,388.52000000000004,48.565000000000005,0,1
13900,182.0,6,2351.540000000001,391.92333333333346,12.849945355191261,0,1
13901,71.0,15,8543.54,569.5693333333334,118.6602777777778,1,0
13902,631.0,5,34023.26,6804.652,53.83427215189874,1,-1
13903,399.0,1,165.45000000000002,165.45000000000002,0.413625,0,1
13904,36.0,2,665.2800000000002,332.6400000000001,17.980540540540545,0,1
13905,732.0,1,312.65000000000003,312.65000000000003,0.4265347885402456,0,1
13906,408.0,1,42.0,42.0,0.10268948655256724,0,1
13907,691.0,1,136.8,136.8,0.1976878612716763,0,1
13908,79.0,4,4739.100000000001,1184.7750000000003,59.23875000000002,1,0
13909,422.0,2,282.85,141.425,0.6686761229314422,0,1
13911,56.0,20,6815.900000000005,340.79500000000024,119.57719298245622,1,0
13912,423.0,1,124.95000000000002,124.95000000000002,0.29469339622641516,0,1
13913,506.0,1,42.22,42.22,0.0832741617357002,0,1
13914,11.0,2,1252.9,626.45,104.40833333333335,0,1
13915,393.0,1,70.80000000000001,70.80000000000001,0.17969543147208125,0,1
13916,463.0,4,1275.8100000000004,318.9525000000001,2.7495905172413804,0,1
13917,49.0,2,544.0799999999999,272.03999999999996,10.881599999999999,0,1
13918,49.0,2,2425.680000000001,1212.8400000000006,48.513600000000025,0,1
13919,58.0,4,1601.4900000000005,400.3725000000001,27.143898305084754,0,1
13920,431.0,4,1774.6800000000007,443.6700000000002,4.108055555555557,0,1
13921,401.0,4,730.7000000000004,182.6750000000001,1.8176616915422896,0,1
13922,351.0,3,1037.4499999999998,345.8166666666666,2.947301136363636,0,1
13923,53.0,1,702.2600000000001,702.2600000000001,13.004814814814816,0,1
13924,1.0,6,3677.6999999999985,612.9499999999997,1838.8499999999992,1,0
13925,92.0,4,1356.5000000000005,339.1250000000001,14.58602150537635,0,1
13926,22.0,1,447.69999999999993,447.69999999999993,19.465217391304346,0,1
13927,74.0,2,1057.2499999999998,528.6249999999999,14.096666666666664,0,1
13928,10.0,4,929.1399999999996,232.2849999999999,84.4672727272727,0,1
13929,168.0,11,4336.749999999998,394.24999999999983,25.661242603550285,1,0
13930,57.0,2,674.6799999999998,337.3399999999999,11.632413793103446,0,1
13931,95.0,11,6494.909999999994,590.4463636363631,67.65531249999994,1,0
13932,294.0,1,614.8,614.8,2.0840677966101695,0,1
13933,108.0,2,1217.5800000000004,608.7900000000002,11.170458715596334,0,1
13934,263.0,1,1844.1999999999991,1844.1999999999991,6.985606060606058,0,1
13935,596.0,3,6116.92,2038.9733333333334,10.246097152428812,1,0
13936,179.0,3,1316.2399999999996,438.7466666666665,7.312444444444442,0,1
13937,168.0,2,1038.9800000000005,519.4900000000002,6.1478106508875765,0,1
13938,34.0,1,143.32,143.32,4.094857142857142,0,1
13939,22.0,7,2129.51,304.21571428571434,92.58739130434783,0,1
13940,16.0,4,1678.2800000000004,419.5700000000001,98.7223529411765,0,1
13941,21.0,15,15140.139999999996,1009.3426666666663,688.1881818181816,1,0
13942,534.0,1,320.0,320.0,0.5981308411214953,0,1
13943,577.0,1,246.54000000000005,246.54000000000005,0.42653979238754336,0,1
13944,652.0,1,200.43000000000012,200.43000000000012,0.3069372128637062,0,1
13945,394.0,2,854.1499999999996,427.0749999999998,2.1624050632911382,0,1
13946,78.0,6,2437.8,406.3,30.85822784810127,0,1
13947,64.0,1,181.2,181.2,2.7876923076923075,0,1
13948,360.0,4,650.7599999999999,162.68999999999997,1.802659279778393,0,1
13949,2.0,6,4854.640000000003,809.1066666666671,1618.2133333333343,1,0
13950,10.0,4,1490.12,372.53,135.46545454545455,0,1
13951,175.0,3,1348.8999999999996,449.6333333333332,7.6642045454545435,0,1
13952,217.0,14,16074.591999999997,1148.1851428571426,73.73666055045871,1,0
13953,6.0,12,10156.360000000002,846.3633333333336,1450.9085714285718,1,0
13954,1.0,2,879.8400000000001,439.9200000000001,439.9200000000001,0,1
13955,153.0,3,867.03,289.01,5.630064935064935,0,1
13956,4.0,5,2038.5400000000022,407.7080000000004,407.7080000000004,0,1
13957,417.0,3,458.24999999999994,152.74999999999997,1.096291866028708,0,1
13958,379.0,8,4709.229999999997,588.6537499999996,12.392710526315781,1,0
13959,78.0,6,1658.8100000000006,276.4683333333334,20.997594936708868,0,1
13960,20.0,2,460.4399999999999,230.21999999999994,21.92571428571428,0,1
13961,391.0,1,538.3999999999999,538.3999999999999,1.3734693877551016,0,1
13962,21.0,3,532.3499999999999,177.44999999999996,24.197727272727267,0,1
13963,307.0,17,3525.1100000000006,207.35941176470592,11.445162337662339,1,0
13964,386.0,2,438.9,219.45,1.1341085271317828,0,1
13965,476.0,3,996.6100000000001,332.2033333333334,2.089329140461216,0,1
13966,434.0,1,384.25999999999993,384.25999999999993,0.8833563218390803,0,1
13967,145.0,2,247.0,123.5,1.6917808219178083,0,1
13968,422.0,1,123.66000000000001,123.66000000000001,0.2923404255319149,0,1
13969,6.0,35,21997.62999999998,628.5037142857137,3142.5185714285685,1,0
13970,385.0,2,846.55,423.275,2.1931347150259066,0,1
13971,18.0,14,7425.83,530.4164285714286,390.8331578947368,1,0
13972,70.0,2,380.5,190.25,5.359154929577465,0,1
13973,286.0,1,529.4000000000001,529.4000000000001,1.8445993031358887,0,1
13974,48.0,2,1091.3100000000004,545.6550000000002,22.271632653061232,0,1
13975,30.0,12,7717.639999999996,643.1366666666663,248.95612903225793,1,0
13976,206.0,4,1550.3399999999997,387.5849999999999,7.489565217391303,0,1
13977,410.0,1,519.8100000000001,519.8100000000001,1.2647445255474454,0,1
13978,14.0,2,393.5799999999999,196.78999999999996,26.238666666666663,0,1
13979,72.0,7,4249.800000000002,607.114285714286,58.21643835616441,1,0
13980,59.0,5,968.9599999999997,193.79199999999994,16.149333333333328,0,1
13981,415.0,1,331.14,331.14,0.7960096153846153,0,1
13982,38.0,9,5826.099999999996,647.344444444444,149.38717948717937,1,0
13983,29.0,21,9357.319999999994,445.5866666666664,311.9106666666665,1,0
13984,26.0,12,2814.3099999999995,234.52583333333328,104.23370370370368,0,1
13985,3.0,22,17080.989999999983,776.4086363636357,4270.247499999996,1,0
13986,16.0,1,640.92,640.92,37.70117647058823,0,1
13987,379.0,2,682.5400000000001,341.27000000000004,1.7961578947368424,0,1
13988,19.0,8,8905.759999999986,1113.2199999999982,445.2879999999993,1,0
13989,65.0,5,3292.1400000000017,658.4280000000003,49.880909090909114,0,1
13990,212.0,1,622.6000000000001,622.6000000000001,2.9230046948356816,0,1
13991,11.0,6,1705.759999999999,284.2933333333332,142.1466666666666,0,1
13992,29.0,3,296.3,98.76666666666667,9.876666666666667,0,1
13993,42.0,19,10242.069999999994,539.0563157894734,238.18767441860453,1,0
13994,3.0,6,4548.280000000001,758.0466666666667,1137.0700000000002,1,0
13995,14.0,14,5295.7,378.2642857142857,353.0466666666667,1,0
13996,385.0,2,895.7600000000002,447.8800000000001,2.320621761658032,0,1
13997,518.0,3,376.4599999999999,125.48666666666664,0.7253564547206164,0,1
13998,446.0,3,566.6999999999998,188.89999999999995,1.2677852348993284,0,1
13999,9.0,29,13404.069999999947,462.2093103448258,1340.4069999999947,1,0
14000,210.0,5,2681.999999999999,536.3999999999999,12.710900473933645,0,1
14001,45.0,9,6271.9299999999985,696.881111111111,136.34630434782605,1,0
14002,133.0,2,1059.4599999999994,529.7299999999997,7.9064179104477565,0,1
14003,732.0,1,209.41,209.41,0.2856889495225102,0,1
14004,42.0,11,10841.089999999997,985.5536363636361,252.11837209302317,1,0
14005,9.0,5,5749.4400000000005,1149.8880000000001,574.9440000000001,1,0
14006,115.0,7,3158.8599999999997,451.26571428571424,27.23155172413793,0,1
14007,512.0,1,79.47999999999999,79.47999999999999,0.15493177387914228,0,1
14008,431.0,1,509.03999999999996,509.03999999999996,1.1783333333333332,0,1
14009,197.0,3,1795.5199999999998,598.5066666666665,9.068282828282827,0,1
14010,564.0,2,445.15,222.575,0.7878761061946902,0,1
14011,479.0,2,457.81999999999994,228.90999999999997,0.9537916666666665,0,1
14012,277.0,1,657.6000000000001,657.6000000000001,2.365467625899281,0,1
14013,109.0,5,1557.5900000000008,311.51800000000014,14.159909090909098,0,1
14014,76.0,3,2453.3900000000012,817.7966666666671,31.86220779220781,0,1
14015,52.0,1,1834.6800000000003,1834.6800000000003,34.61660377358491,0,1
14016,161.0,11,15744.62,1431.329090909091,97.18901234567902,1,0
14017,570.0,1,229.75000000000003,229.75000000000003,0.40236427320490376,0,1
14018,644.0,1,367.15000000000003,367.15000000000003,0.5692248062015505,0,1
14019,46.0,3,2843.2200000000007,947.7400000000002,60.494042553191505,0,1
14020,16.0,4,1891.8099999999997,472.95249999999993,111.28294117647057,0,1
14021,154.0,7,2348.4800000000005,335.49714285714293,15.151483870967745,0,1
14022,224.0,2,1232.1500000000003,616.0750000000002,5.476222222222224,0,1
14023,6.0,2,1168.1399999999996,584.0699999999998,166.87714285714281,0,1
14024,121.0,3,973.4399999999997,324.4799999999999,7.97901639344262,0,1
14025,464.0,8,4057.900000000001,507.2375000000001,8.726666666666668,1,0
14026,470.0,2,713.11,356.555,1.5140339702760086,0,1
14027,60.0,1,209.64000000000001,209.64000000000001,3.4367213114754103,0,1
14028,549.0,3,10396.5,3465.5,18.902727272727272,1,0
14029,62.0,2,935.32,467.66,14.846349206349208,0,1
14030,17.0,20,9880.640000000023,494.0320000000012,548.9244444444457,1,0
14031,6.0,44,56306.370000000155,1279.690227272731,8043.767142857165,1,-1
14032,1.0,16,7521.999999999998,470.1249999999999,3760.999999999999,1,0
14033,554.0,1,109.44,109.44,0.19718918918918918,0,1
14034,21.0,3,1297.7800000000002,432.5933333333334,58.99000000000001,0,1
14035,28.0,9,4222.769999999997,469.1966666666663,145.61275862068953,1,0
14036,284.0,1,1253.3000000000006,1253.3000000000006,4.397543859649125,0,1
14037,175.0,6,984.1500000000005,164.0250000000001,5.591761363636366,0,1
14038,77.0,5,4630.260000000005,926.0520000000009,59.36230769230775,1,0
14039,32.0,2,419.48,209.74,12.711515151515153,0,1
14040,40.0,35,16084.130000000016,459.5465714285719,392.29585365853694,1,0
14041,265.0,1,282.82,282.82,1.0632330827067669,0,1
14042,724.0,1,431.97999999999996,431.97999999999996,0.5958344827586206,0,1
14043,490.0,2,302.59999999999997,151.29999999999998,0.6162932790224032,0,1
14044,26.0,10,3724.119999999994,372.4119999999994,137.93037037037016,1,0
14045,108.0,16,12646.379999999997,790.3987499999998,116.02183486238529,1,0
14046,283.0,1,309.98,309.98,1.0914788732394367,0,1
14047,8.0,14,5276.72,376.90857142857146,586.3022222222222,1,0
14048,304.0,3,1158.6199999999994,386.2066666666665,3.798754098360654,0,1
14049,16.0,13,18602.12000000008,1430.9323076923138,1094.242352941181,1,0
14050,31.0,2,1492.7200000000007,746.3600000000004,46.64750000000002,0,1
14051,0.0,37,37381.37,1010.3072972972974,37381.37,1,-1
14052,19.0,2,692.02,346.01,34.601,0,1
14053,123.0,4,832.55,208.1375,6.714112903225806,0,1
14054,64.0,1,184.92000000000002,184.92000000000002,2.8449230769230773,0,1
14055,105.0,3,2246.6,748.8666666666667,21.194339622641508,0,1
14056,0.0,23,16305.419999999984,708.9313043478254,16305.419999999984,1,0
14057,23.0,22,14558.31999999999,661.7418181818177,606.5966666666662,1,0
14058,462.0,2,469.19000000000005,234.59500000000003,1.0133693304535638,0,1
14059,266.0,1,367.20000000000005,367.20000000000005,1.3752808988764047,0,1
14060,4.0,30,15038.660000000042,501.28866666666806,3007.732000000008,1,0
14061,506.0,3,917.43,305.81,1.8095266272189348,0,1
14062,9.0,24,36050.50000000001,1502.104166666667,3605.0500000000006,1,0
14063,437.0,9,22710.199999999997,2523.3555555555554,51.84977168949771,1,0
14064,28.0,15,4594.579999999996,306.30533333333307,158.43379310344815,1,0
14065,388.0,3,891.02,297.00666666666666,2.290539845758355,0,1
14066,266.0,1,305.1,305.1,1.1426966292134833,0,1
14067,63.0,2,749.4000000000002,374.7000000000001,11.709375000000003,0,1
14068,319.0,4,1782.57,445.6425,5.57053125,0,1
14069,514.0,2,225.81000000000003,112.90500000000002,0.43846601941747576,0,1
14070,684.0,1,321.59999999999997,321.59999999999997,0.4694890510948905,0,1
14071,3.0,8,2875.1399999999912,359.3924999999989,718.7849999999978,0,1
14072,666.0,1,390.85,390.85,0.5859820089955022,0,1
14073,31.0,1,302.08,302.08,9.44,0,1
14074,622.0,1,219.4,219.4,0.3521669341894061,0,1
14075,4.0,6,2677.130000000001,446.1883333333335,535.4260000000002,0,1
14076,128.0,1,237.34000000000003,237.34000000000003,1.8398449612403103,0,1
14077,40.0,6,1114.5000000000002,185.75000000000003,27.182926829268297,0,1
14078,101.0,9,2602.8400000000006,289.2044444444445,25.51803921568628,0,1
14079,124.0,2,993.8299999999999,496.91499999999996,7.950639999999999,0,1
14080,32.0,5,1161.28,232.256,35.19030303030303,0,1
14081,301.0,10,5789.189999999968,578.9189999999968,19.169503311258172,1,0
14082,364.0,2,595.61,297.805,1.6318082191780823,0,1
14083,3.0,11,2085.090000000002,189.55363636363654,521.2725000000005,0,1
14084,511.0,1,150.5,150.5,0.2939453125,0,1
14085,1.0,33,14141.960000000001,428.54424242424244,7070.9800000000005,1,0
14086,462.0,1,39.95,39.95,0.08628509719222463,0,1
14087,2.0,3,1020.9399999999986,340.3133333333329,340.3133333333329,0,1
14088,9.0,16,114528.61000000022,7158.038125000014,11452.861000000023,1,-1
14089,56.0,1,317.5,317.5,5.5701754385964914,0,1
14090,324.0,1,152.64000000000001,152.64000000000001,0.4696615384615385,0,1
14091,653.0,2,9530.079999999998,4765.039999999999,14.571987767584094,1,0
14092,7.0,24,11306.359999999977,471.0983333333324,1413.2949999999971,1,0
14093,11.0,1,867.7199999999999,867.7199999999999,72.30999999999999,0,1
14094,439.0,1,311.7699999999999,311.7699999999999,0.7085681818181816,0,1
14095,722.0,1,2.95,2.95,0.004080221300138313,0,1
14096,3.0,17,130329.58000000098,7666.4458823529985,32582.395000000244,1,-1
14097,480.0,2,422.8599999999999,211.42999999999995,0.8791268191268189,0,1
14098,36.0,1,294.69999999999993,294.69999999999993,7.964864864864863,0,1
14099,15.0,20,8855.079999999989,442.75399999999945,553.4424999999993,1,0
14100,137.0,1,383.89999999999986,383.89999999999986,2.7818840579710136,0,1
14101,73.0,13,15938.720000000001,1226.0553846153848,215.38810810810813,1,0
14102,4.0,5,2211.7600000000007,442.35200000000015,442.35200000000015,0,1
14104,154.0,5,959.7399999999998,191.94799999999995,6.191870967741934,0,1
14105,238.0,5,7255.059999999997,1451.0119999999993,30.355899581589945,1,0
14106,736.0,1,214.79999999999998,214.79999999999998,0.2914518317503392,0,1
14107,51.0,11,7580.5299999999925,689.1390909090902,145.77942307692294,1,0
14108,30.0,4,1642.870000000001,410.71750000000026,52.995806451612935,0,1
14109,72.0,1,288.4,288.4,3.950684931506849,0,1
14110,3.0,33,18671.099999999984,565.7909090909086,4667.774999999996,1,0
14111,13.0,4,1385.7,346.425,98.97857142857143,0,1
14112,22.0,13,8749.740000000018,673.0569230769245,380.42347826087035,1,0
14113,3.0,16,8933.029999999997,558.3143749999998,2233.2574999999993,1,0
14114,273.0,7,1750.6200000000013,250.0885714285716,6.389124087591245,0,1
14115,501.0,2,622.6700000000001,311.33500000000004,1.240378486055777,0,1
14116,19.0,5,2765.4799999999987,553.0959999999998,138.27399999999994,0,1
14117,143.0,1,180.0,180.0,1.25,0,1
14118,428.0,1,458.45,458.45,1.0686480186480187,0,1
14119,375.0,2,183.37,91.685,0.48768617021276595,0,1
14121,3.0,4,5560.300000000002,1390.0750000000005,1390.0750000000005,1,0
14122,405.0,3,362.41999999999996,120.80666666666666,0.8926600985221674,0,1
14123,732.0,1,436.18,436.18,0.5950613915416099,0,1
14124,83.0,1,839.1600000000001,839.1600000000001,9.99,0,1
14125,10.0,3,5441.259999999998,1813.7533333333329,494.65999999999985,1,0
14126,7.0,4,1878.5900000000001,469.64750000000004,234.82375000000002,0,1
14127,122.0,6,2609.7900000000054,434.9650000000009,21.217804878048824,0,1
14128,60.0,3,1561.7099999999991,520.5699999999997,25.60180327868851,0,1
14129,1.0,9,3715.200000000001,412.8000000000001,1857.6000000000006,1,0
14130,318.0,4,2339.680000000002,584.9200000000005,7.334420062695932,0,1
14131,648.0,1,168.22000000000003,168.22000000000003,0.2591987673343606,0,1
14132,1.0,11,7172.059999999987,652.0054545454533,3586.0299999999934,1,0
14133,129.0,4,1516.7799999999997,379.19499999999994,11.66753846153846,0,1
14134,382.0,15,11123.349999999999,741.5566666666666,29.04268929503916,1,0
14135,1.0,24,13529.979999999996,563.7491666666665,6764.989999999998,1,0
14136,400.0,5,1570.8100000000004,314.1620000000001,3.917231920199502,0,1
14137,695.0,1,332.7,332.7,0.47801724137931034,0,1
14138,1.0,2,1931.7600000000014,965.8800000000007,965.8800000000007,0,1
14139,45.0,4,1502.6200000000001,375.65500000000003,32.665652173913045,0,1
14140,3.0,2,1870.1000000000008,935.0500000000004,467.5250000000002,0,1
14141,2.0,4,1830.2599999999995,457.5649999999999,610.0866666666665,0,1
14142,372.0,2,983.1500000000001,491.57500000000005,2.635790884718499,0,1
14143,133.0,1,231.6,231.6,1.7283582089552239,0,1
14144,485.0,1,30.599999999999998,30.599999999999998,0.06296296296296296,0,1
14145,46.0,7,11342.250000000002,1620.321428571429,241.32446808510642,1,0
14146,8.0,12,13641.299999999987,1136.774999999999,1515.6999999999985,1,0
14147,77.0,9,3073.6000000000004,341.5111111111112,39.40512820512821,0,1
14148,233.0,2,623.49,311.745,2.6644871794871796,0,1
14149,220.0,1,893.2399999999999,893.2399999999999,4.04180995475113,0,1
14150,35.0,2,1317.2799999999997,658.6399999999999,36.591111111111104,0,1
14151,672.0,2,679.4499999999999,339.72499999999997,1.0095839524517087,0,1
